Date,Daily_Return,Cumulative_Return,Portfolio_Value,Daily_PnL,Equity_Curve,Portfolio_Growth
2016-01-21,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-01-22,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-01-25,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-01-27,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-01-28,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-01-29,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-01,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-02,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-03,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-04,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-05,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-08,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-09,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-10,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-11,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-12,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-15,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-16,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-17,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-18,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-19,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-22,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-23,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-24,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-25,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-26,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-02-29,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-01,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-02,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-03,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-04,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-08,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-09,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-10,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-11,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-14,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-15,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-16,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-17,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-18,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-21,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-22,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-23,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-28,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-29,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-30,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-03-31,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-04-01,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-04-04,0.0,0.05096596991889646,105096.59699188964,0.0,105096.59699188964,1.0509659699188965
2016-04-05,-0.017904556795272288,0.0321488900205853,103214.88900205852,-1881.7079898311204,103214.88900205852,1.0321488900205853
2016-04-06,0.0014664749128431606,0.0336625104741195,103366.25104741195,151.36204535342404,103366.25104741195,1.0336625104741195
2016-04-07,-0.008917360178204842,0.02444496956551423,102444.49695655142,-921.7540908605297,102444.49695655142,1.0244449695655142
2016-04-08,0.0011594855559286788,0.025632798710569338,102563.27987105693,118.78291450551478,102563.27987105693,1.0256327987105693
2016-04-11,0.015380096361092352,0.041407129985834734,104140.71299858348,1577.433127526543,104140.71299858348,1.0414071299858347
2016-04-12,0.004894842329530718,0.046504653687964526,104650.46536879645,509.75237021296925,104650.46536879645,1.0465046536879645
2016-04-13,0.018355287868643957,0.06571354786228256,106571.35478622826,1920.889417431812,106571.35478622826,1.0657135478622826
2016-04-18,0.008184244011682749,0.07443560758454382,107443.56075845438,872.2059722261183,107443.56075845438,1.0744356075845438
2016-04-20,6.292681500367751e-06,0.07444236866561504,107444.2368665615,0.6761081071308581,107444.2368665615,1.074442368665615
2016-04-21,-0.00034115989923876305,0.07407581201538327,107407.58120153833,-36.65566502317961,107407.58120153833,1.0740758120153833
2016-04-22,-0.001611466094721276,0.07234497526116024,107234.49752611603,-173.08367542229826,107234.49752611603,1.0723449752611602
2016-04-25,-0.0056017623199643264,0.06633795358473926,106633.79535847393,-600.7021676420991,106633.79535847393,1.0663379535847393
2016-04-26,0.0136982069282412,0.08094487152838026,108094.48715283803,1460.691794364102,108094.48715283803,1.0809448715283803
2016-04-27,0.0021663642394879855,0.08328659184291731,108328.65918429173,234.17203145369422,108328.65918429173,1.0832865918429173
2016-04-28,-0.016623003291656557,0.06527911526090513,106527.91152609051,-1800.7476582012168,106527.91152609051,1.0652791152609051
2016-04-29,0.00032492971263818534,0.06562525609770642,106562.52560977064,34.61408368013508,106562.52560977064,1.0656252560977064
2016-05-02,-0.005592486870497668,0.05966576084410935,105966.57608441093,-595.9495253597124,105966.57608441093,1.0596657608441094
2016-05-03,-0.007545562085169077,0.05166998705613213,105166.99870561321,-799.5773787977232,105166.99870561321,1.0516699870561321
2016-05-04,-0.005221401227894669,0.04617879609437714,104617.87960943772,-549.119096175491,104617.87960943772,1.0461787960943771
2016-05-05,0.0037565701962882373,0.05010884017977402,105010.8840179774,393.0044085396803,105010.8840179774,1.050108840179774
2016-05-06,-0.00026498670900394284,0.04983057529411883,104983.05752941189,-27.826488565508043,104983.05752941189,1.0498305752941188
2016-05-09,0.017146242107484316,0.0678312245099515,106783.12245099514,1800.0649215832527,106783.12245099514,1.0678312245099515
2016-05-10,0.0027650473287162305,0.07078382838480257,107078.38283848026,295.2603874851193,107078.38283848026,1.0707838283848026
2016-05-11,-0.004937968507783789,0.06549633156159418,106549.63315615941,-528.7496823208494,106549.63315615941,1.0654963315615942
2016-05-12,0.006567816182767119,0.07249431561070341,107249.43156107033,699.7984049109218,107249.43156107033,1.0724943156107034
2016-05-13,-0.010822236982540008,0.0608875279647374,106088.75279647374,-1160.678764596596,106088.75279647374,1.0608875279647374
2016-05-16,0.005867010227795649,0.0671117659418472,106711.17659418473,622.4237977109879,106711.17659418473,1.0671117659418472
2016-05-17,0.0038164297299875965,0.07118432301060729,107118.43230106073,407.255706876007,107118.43230106073,1.0711843230106073
2016-05-18,-0.0026106640884896873,0.06838782056637038,106838.78205663704,-279.6502444236976,106838.78205663704,1.0683878205663704
2016-05-19,-0.011022661712474579,0.05661134304253923,105661.13430425392,-1177.6477523831127,105661.13430425392,1.0566113430425392
2016-05-20,-0.004329689782623438,0.0520365437063639,105203.65437063639,-457.4799336175347,105203.65437063639,1.052036543706364
2016-05-23,-0.0024065951139994957,0.04950471770053122,104950.47177005312,-253.18260058326996,104950.47177005312,1.0495047177005312
2016-05-24,0.0023024418957897936,0.051921141332393894,105192.11413323939,241.6423631862708,105192.11413323939,1.051921141332394
2016-05-25,0.024009988881288774,0.0771777562397773,107717.77562397772,2525.6614907383337,107717.77562397772,1.0771777562397773
2016-05-26,0.016981940750153454,0.0954703250736244,109547.03250736244,1829.256883384718,109547.03250736244,1.0954703250736244
2016-05-27,0.010781136858828498,0.1072807405730285,110728.07405730285,1181.0415499404044,110728.07405730285,1.1072807405730285
2016-05-30,0.0026788078338352544,0.11024693289513054,111024.69328951306,296.61923221021425,111024.69328951306,1.1102469328951305
2016-05-31,-0.0022497893677019013,0.10774911114997932,110774.91111499793,-249.78217451513046,110774.91111499793,1.1077491111499793
2016-06-01,0.0024325801667495917,0.11044379966749718,111044.37996674972,269.4688517517934,111044.37996674972,1.1104437996674972
2016-06-02,0.004767755190288182,0.11573812385688531,111573.81238568854,529.4324189388135,111573.81238568854,1.1157381238568853
2016-06-03,0.0002250420468607882,0.11598921184803879,111598.92118480388,25.10879911534721,111598.92118480388,1.1159892118480388
2016-06-06,-0.0024024426417413244,0.11330811177777189,111330.81117777718,-268.11000702669844,111330.81117777718,1.113308111777772
2016-06-07,0.007974636440766266,0.12218633921575561,112218.63392157556,887.8227437983733,112218.63392157556,1.1221863392157556
2016-06-08,0.0007983607496652331,0.12308224874279605,112308.22487427961,89.59095270404941,112308.22487427961,1.123082248742796
2016-06-09,-0.008394751264902287,0.11365425261457318,111365.42526145732,-942.7996128222876,111365.42526145732,1.1136542526145732
2016-06-10,-0.0040896443372442975,0.10909980280671983,110909.98028067198,-455.444980785338,110909.98028067198,1.1090998028067198
2016-06-13,-0.007276541569812856,0.1010293919865255,110102.93919865254,-807.0410820194375,110102.93919865254,1.1010293919865255
2016-06-14,-0.00021576701833760784,0.10079182615751447,110079.18261575144,-23.756582901100046,110079.18261575144,1.1007918261575145
2016-06-15,0.012054669964487705,0.1140615083214489,111406.1508321449,1326.9682163934485,111406.1508321449,1.114061508321449
2016-06-16,-0.008023982222768023,0.10512229858360755,110512.22985836076,-893.9209737841302,110512.22985836076,1.1051222985836076
2016-06-17,0.0036176267926788072,0.10912021862015053,110912.02186201506,399.7920036542928,110912.02186201506,1.1091202186201505
2016-06-20,0.008359624373303084,0.11839204703265072,111839.20470326507,927.1828412500181,111839.20470326507,1.1183920470326507
2016-06-21,-0.0022576451265400254,0.11586711467810629,111586.71146781063,-252.4932354544435,111586.71146781063,1.1158671146781063
2016-06-22,-0.001970850562979659,0.11366790734693244,111366.79073469325,-219.92073311738204,111366.79073469325,1.1136679073469324
2016-06-23,0.008136572328440303,0.12272934682492354,112272.93468249236,906.143947799108,112272.93468249236,1.1227293468249235
2016-06-24,-0.021987932139331232,0.09804285013610148,109804.28501361015,-2468.649668882208,109804.28501361015,1.0980428501361015
2016-06-27,0.0007541598771853688,0.09887094999710433,109887.09499971043,82.80998610028473,109887.09499971043,1.0988709499971043
2016-06-28,0.0040952600521198465,0.10337111230106233,110337.11123010624,450.0162303958059,110337.11123010624,1.1033711123010623
2016-06-29,0.009369009200318374,0.1137086064035766,111370.86064035766,1033.7494102514174,111370.86064035766,1.1137086064035766
2016-06-30,0.010208434909800097,0.12507782822053182,112507.78282205318,1136.922181695525,112507.78282205318,1.1250778282205318
2016-07-01,0.004898749283581189,0.13058930242550026,113058.93024255002,551.1474204968399,113058.93024255002,1.1305893024255003
2016-07-04,0.00508511144751021,0.13633847502969676,113633.84750296967,574.9172604196501,113633.84750296967,1.1363384750296968
2016-07-05,-0.00415138509194961,0.1316210964250497,113162.10964250498,-471.7378604646947,113162.10964250498,1.1316210964250497
2016-07-07,0.00023394997172567568,0.13188583914856244,113188.58391485624,26.47427235126088,113188.58391485624,1.1318858391485624
2016-07-08,-0.0017630571995113616,0.12989025967082668,112989.02596708266,-199.5579477735737,112989.02596708266,1.1298902596708267
2016-07-11,0.017385163388715912,0.1495335864465226,114953.35864465225,1964.3326775695896,114953.35864465225,1.1495335864465226
2016-07-12,0.006276575256050826,0.15674872051121214,115674.87205112122,721.5134064689628,115674.87205112122,1.1567487205112121
2016-07-13,-0.0001818795480631318,0.15653833157670283,115653.83315767028,-21.038893450939213,115653.83315767028,1.1565383315767028
2016-07-14,0.005340689007570867,0.16271504313098895,116271.50431309889,617.6711554286157,116271.50431309889,1.162715043130989
2016-07-15,-0.0027553542761237595,0.1595113512649846,115951.13512649846,-320.3691866004374,115951.13512649846,1.1595113512649846
2016-07-18,-0.0038284348955695342,0.15507223754599275,115507.22375459927,-443.91137189918663,115507.22375459927,1.1550722375459928
2016-07-19,0.0023328603569714775,0.1577668597784021,115776.68597784021,269.4622232409456,115776.68597784021,1.157766859778402
2016-07-20,0.004373522526303254,0.16283037921985044,116283.03792198504,506.35194414482976,116283.03792198504,1.1628303792198504
2016-07-21,-0.006508402848794325,0.15526221066707135,115526.22106670713,-756.8168552779098,115526.22106670713,1.1552622106670714
2016-07-22,0.0036545501656923725,0.1594841743704829,115948.4174370483,422.1963703411602,115948.4174370483,1.159484174370483
2016-07-25,0.011058187743255949,0.17230596805600573,117230.59680560058,1282.1793685522862,117230.59680560058,1.1723059680560057
2016-07-26,-0.0052109566696739735,0.16619713245286571,116619.71324528658,-610.8835603140033,116619.71324528658,1.1661971324528657
2016-07-27,0.0029275331807176817,0.16961121325337936,116961.12132533794,341.40808005136205,116961.12132533794,1.1696112132533794
2016-07-28,0.005861324676151951,0.17646668431912538,117646.66843191253,685.5471065745951,117646.66843191253,1.1764666843191254
2016-07-29,-0.00320780555877647,0.1726928079494512,117269.28079494512,-377.3876369674108,117269.28079494512,1.1726928079494512
2016-08-01,-0.0002257562438502055,0.17242806522593823,117242.80652259382,-26.474272351304535,117242.80652259382,1.1724280652259382
2016-08-02,-0.001580424402241247,0.1705751313017827,117057.51313017827,-185.29339241555135,117057.51313017827,1.1705751313017827
2016-08-03,-0.009051569392458535,0.1599795892717184,115997.95892717184,-1059.5542030064244,115997.95892717184,1.1599795892717184
2016-08-04,0.0007314347572768044,0.16082803866104345,116082.80386610434,84.844938932496,116082.80386610434,1.1608280386610434
2016-08-05,0.015442549763451018,0.1787541834148758,117875.41834148759,1792.6144753832486,117875.41834148759,1.1787541834148758
2016-08-08,0.003247579217382444,0.18258228100333662,118258.22810033367,382.8097588460805,118258.22810033367,1.1825822810033366
2016-08-09,-0.003799596028080286,0.17808894606555814,117808.89460655581,-449.33349377785635,117808.89460655581,1.1780889460655581
2016-08-10,-0.011863013316336818,0.16411326121055336,116411.32612105533,-1397.5684855004802,116411.32612105533,1.1641132612105534
2016-08-11,0.0019650142060676406,0.1664007603063038,116640.07603063039,228.7499095750536,116640.07603063039,1.1664007603063038
2016-08-16,0.005865750920455421,0.17324257663969034,117324.25766396904,684.1816333386523,117324.25766396904,1.1732425766396903
2016-08-17,-0.0021405719860550956,0.17073116644728836,117073.11664472884,-251.14101924019633,117073.11664472884,1.1707311664472884
2016-08-18,0.0057049989769026865,0.17741018655409824,117741.01865540982,667.9020106809767,117741.01865540982,1.1774101865540982
2016-08-19,-0.000732091127893235,0.17654821500263096,117654.82150026309,-86.19715514672862,117654.82150026309,1.176548215002631
2016-08-22,-0.004355651766903221,0.17142358069110797,117142.35806911079,-512.4634311522968,117142.35806911079,1.171423580691108
2016-08-23,0.00039971707455085584,0.17189181869784176,117189.18186978418,46.82380067338818,117189.18186978418,1.1718918186978418
2016-08-24,0.0020503899304304112,0.1742946538824537,117429.46538824537,240.2835184611904,117429.46538824537,1.1742946538824537
2016-08-25,-0.006716485056797277,0.16640752138737525,116640.75213873753,-788.7132495078404,116640.75213873753,1.1664075213873752
2016-08-26,-0.0022870033493540254,0.16373994347925058,116373.99434792507,-266.7577908124658,116373.99434792507,1.1637399434792506
2016-08-29,0.004071179686342136,0.16847773789732834,116847.77378973283,473.7794418077683,116847.77378973283,1.1684777378973283
2016-08-30,0.015904758198549154,0.1870620937789731,118706.2093778973,1858.4355881644733,118706.2093778973,1.187062093778973
2016-08-31,0.004786014718879848,0.1927433904320235,119274.33904320234,568.1296653050376,119274.33904320234,1.1927433904320235
2016-09-01,-0.0013145392127147184,0.19117548247459437,119117.54824745943,-156.79079574291245,119117.54824745943,1.1911754824745944
2016-09-02,0.003988762906997942,0.19592679905481436,119592.67990548143,475.1316580220009,119592.67990548143,1.1959267990548144
2016-09-06,0.01513676519069442,0.21402926219736584,121402.92621973659,1810.246314255157,121402.92621973659,1.2140292621973658
2016-09-07,-0.002801051625573074,0.21062870355899466,121062.87035589946,-340.05586383712944,121062.87035589946,1.2106287035589947
2016-09-08,0.0038741867728371315,0.21531890526913977,121531.89052691398,469.0201710145193,121531.89052691398,1.2153189052691398
2016-09-09,-0.009583893290980174,0.20367141856652937,120367.14185665293,-1164.7486702610477,120367.14185665293,1.2036714185665294
2016-09-12,-0.01704135502600859,0.1831592265880777,118315.92265880777,-2051.219197845159,118315.92265880777,1.1831592265880777
2016-09-14,0.0012621047883117264,0.18465249751328972,118465.24975132897,149.3270925211982,118465.24975132897,1.1846524975132897
2016-09-15,0.0018277675184460943,0.18681776686889062,118681.77668688906,216.52693556009035,118681.77668688906,1.1868177668688906
2016-09-16,0.004266467508998454,0.19188128631033896,119188.12863103389,506.35194414482976,119188.12863103389,1.191881286310339
2016-09-19,0.003251853109136844,0.19575710917694922,119575.71091769492,387.58228666102514,119575.71091769492,1.1957571091769492
2016-09-20,-0.0036896597064991006,0.19134517235245907,119134.5172352459,-441.19368244901125,119134.5172352459,1.191345172352459
2016-09-21,0.00014243552733749496,0.191514862230324,119151.48622303239,16.96898778648756,119151.48622303239,1.191514862230324
2016-09-22,0.010288054854790972,0.2037732324932484,120377.32324932484,1225.8370262924436,120377.32324932484,1.2037732324932484
2016-09-23,-0.004048558473322762,0.19889968617287868,119889.96861728787,-487.3546320369642,119889.96861728787,1.1988996861728787
2016-09-26,-0.012285499419638864,0.18417060477419667,118417.06047741967,-1472.9081398682029,118417.06047741967,1.1841706047741967
2016-09-27,-0.001908668921453723,0.1819104151431652,118191.04151431652,-226.0189631031535,118191.04151431652,1.1819104151431652
2016-09-28,0.004450748674702093,0.18717080135698017,118717.08013569802,526.0386213815073,118717.08013569802,1.1871708013569802
2016-09-29,-0.017598369810767886,0.16627853056615427,116627.85305661542,-2089.2270790826005,116627.85305661542,1.1662785305661543
2016-09-30,0.0023163556671031574,0.16898004644985187,116898.0046449852,270.15158836977207,116898.0046449852,1.1689800464498519
2016-10-03,0.014742422671912711,0.1862136443896476,118621.36443896477,1723.3597939795727,118621.36443896477,1.1862136443896476
2016-10-04,0.003553493624252806,0.1904288470119877,119042.88470119877,421.52026223400026,119042.88470119877,1.1904288470119877
2016-10-05,-0.0028737328235858796,0.18700787256018603,118700.78725601861,-342.0974451801594,118700.78725601861,1.187007872560186
2016-10-06,-0.003934193340149802,0.18233795409325437,118233.79540932544,-466.9918466931704,118233.79540932544,1.1823379540932544
2016-10-07,-0.0013720795655899891,0.1807156923468216,118071.56923468216,-162.22617464327777,118071.56923468216,1.1807156923468216
2016-10-10,0.0012877340663540655,0.18223614016653533,118223.61401665353,152.0447819713736,118223.61401665353,1.1822361401665353
2016-10-13,-0.015553256286772617,0.1638485184870404,116384.85184870404,-1838.7621679494914,116384.85184870404,1.1638485184870404
2016-10-14,0.0011723284023095735,0.1652129311612487,116521.29311612487,136.4412674208288,116521.29311612487,1.1652129311612487
2016-10-17,-0.0073397484834576915,0.15666056131685258,115666.05613168525,-855.2369844396162,115666.05613168525,1.1566605613168526
2016-10-18,0.018485046802882328,0.17804148592784275,117804.14859278427,2138.0924610990187,117804.14859278427,1.1780414859278427
2016-10-19,-0.002166512682066627,0.17548924410857958,117548.92441085796,-255.2241819263145,117548.92441085796,1.1754892441085796
2016-10-20,0.0046541537882723175,0.18096015182712089,118096.01518271209,547.0907718541275,118096.01518271209,1.1809601518271209
2016-10-21,-0.0007300027188475858,0.18009804770543636,118009.80477054363,-86.21041216845333,118009.80477054363,1.1800980477054364
2016-10-24,0.0018290923188345395,0.18225655597996582,118225.65559799658,215.85082745294494,118225.65559799658,1.1822565559799658
2016-10-25,-0.002026695552180346,0.17986048187642512,117986.04818764252,-239.60741035405954,117986.04818764252,1.1798604818764251
2016-10-26,-0.008750107164233809,0.1695365762211618,116953.65762211618,-1032.390565526337,116953.65762211618,1.1695365762211618
2016-10-27,0.0,0.1695365762211618,116953.65762211618,0.0,116953.65762211618,1.1695365762211618
2016-10-28,0.002640666260410319,0.17262493199830486,117262.49319983048,308.8355777143006,117262.49319983048,1.1726249319983049
2016-11-01,-0.0013602685806899746,0.17102984714637381,117102.98471463738,-159.5084851931024,117102.98471463738,1.1710298471463738
2016-11-02,-0.013012606868569773,0.15579169611409682,115579.16961140968,-1523.8151032276946,115579.16961140968,1.1557916961140968
2016-11-03,-0.003412004309079164,0.1518481298665575,115184.81298665574,-394.356624753942,115184.81298665574,1.1518481298665575
2016-11-04,-0.006034236399028657,0.14489760595516366,114489.76059551636,-695.052391139383,114489.76059551636,1.1448976059551637
2016-11-07,0.007505534867348451,0.15349067485620393,115349.0674856204,859.3068901040388,115349.0674856204,1.153490674856204
2016-11-08,0.005472487636161402,0.15980313831278203,115980.31383127821,631.2463456578116,115980.31383127821,1.159803138312782
2016-11-09,-0.013056610804363444,0.14466004012615263,114466.00401261526,-1514.3098186629504,114466.00401261526,1.1446600401261526
2016-11-10,0.01111835863377609,0.15738678096602787,115738.67809660279,1272.6740839875274,115738.67809660279,1.1573867809660279
2016-11-11,-0.026912611243878837,0.12623848047108477,112623.84804710848,-3114.8300494943105,112623.84804710848,1.1262384804710848
2016-11-15,-0.002080156887053493,0.12389572773946811,112389.57277394681,-234.2752731616638,112389.57277394681,1.123895727739468
2016-11-16,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-17,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-18,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-21,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-22,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-23,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-24,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-25,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-28,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-29,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-11-30,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-01,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-02,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-05,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-06,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-07,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-08,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-09,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-12,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-13,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-14,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-15,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-16,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-19,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-20,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-21,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-22,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-23,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-26,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-27,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-28,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-29,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2016-12-30,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-02,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-03,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-04,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-05,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-06,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-09,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-10,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-11,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-12,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-13,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-16,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-17,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-18,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-19,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-20,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-23,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-24,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-25,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-27,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-30,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-01-31,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-02-01,0.0,0.12389572773946811,112389.57277394681,0.0,112389.57277394681,1.123895727739468
2017-02-02,0.00038885641422390326,0.12433276180211839,112433.27618021183,43.70340626502002,112433.27618021183,1.1243327618021184
